,Unnamed: 0,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
832,826852,CA,Canada,Manitoba,,,CA-MB,,2020-10-22,0.0005842867621321743,0.005792156162104494,-0.050738003242312424,-0.01186979053191933,-0.007290708663463357,0.002203294857644666
833,826853,CA,Canada,Manitoba,,,CA-MB,,2020-10-23,-0.0010383498691179042,0.0024637192371674958,-0.060794000797290415,-0.02008659457804076,-0.018358468643782176,0.002811750846424621
834,826854,CA,Canada,Manitoba,,,CA-MB,,2020-10-24,-0.0031733414997360734,-0.0004146677508649364,-0.07129449689970072,-0.02098580783269649,-0.002609375750931347,0.0024059309667468576
835,826855,CA,Canada,Manitoba,,,CA-MB,,2020-10-25,-0.02160633824920404,-0.020109865372453586,-0.11575996220948341,-0.026678864351765634,-0.013411315475214684,0.003476635145672354
836,826856,CA,Canada,Manitoba,,,CA-MB,,2020-10-26,-0.0029678523078124266,-0.005252089166102419,-0.05246472449219317,-0.0086279108645781,-0.009519198656177546,0.002291404818772845
837,826857,CA,Canada,Manitoba,,,CA-MB,,2020-10-27,-0.010890206440641665,-0.008238879513241457,-0.038590506540327175,-0.01636858555194159,-0.012007170275445029,0.0024590122925462836
838,826858,CA,Canada,Manitoba,,,CA-MB,,2020-10-28,-0.007707818048006124,-0.004155730809485721,-0.04935040033853353,-0.015492141964658618,-0.011797456358954555,0.002811750846424621
839,826859,CA,Canada,Manitoba,,,CA-MB,,2020-10-29,-0.004714207160563134,0.004062381764133424,-0.04010859551313846,-0.02080210492944393,-0.010389846953035606,0.00237954129359103
840,826860,CA,Canada,Manitoba,,,CA-MB,,2020-10-30,-0.006396105780959021,0.0046324264574806595,-0.04492487308108805,-0.025408700531847735,-0.01678988197902764,0.002291404818772845
841,826861,CA,Canada,Manitoba,,,CA-MB,,2020-10-31,-0.015844711067538132,-0.005795201512218539,-0.09886053998738813,-0.03924983243398191,-0.004932438456182785,0.004423517729988317
842,826862,CA,Canada,Manitoba,,,CA-MB,,2020-11-01,-0.03116607122160593,-0.018406952293401974,-0.10895136031032004,-0.030577616795421685,-0.017037067501371676,0.0035652800105945314
843,826863,CA,Canada,Manitoba,,,CA-MB,,2020-11-02,-0.006514527601597379,-0.005198923575607636,-0.00916666228248809,-0.01064166292089663,-0.011349569773061563,0.002723526849957475
844,826864,CA,Canada,Manitoba,,,CA-MB,,2020-11-03,-0.013447341027958434,0.0011305889201207254,0.04397875946912417,-0.018477781807534635,-0.01700519717244775,0.0034209466946664084
845,826865,CA,Canada,Manitoba,,,CA-MB,,2020-11-04,-0.01435264340299591,-0.0007481234166162757,0.015085405607014766,-0.019027575357679828,-0.016114617499530002,0.0031559388370554532
846,826866,CA,Canada,Manitoba,,,CA-MB,,2020-11-05,-0.01601009289331249,-0.0005176143579155519,-0.046896070253979016,-0.023364482631807754,-0.014125002809724585,0.003597746739519209
847,826867,CA,Canada,Manitoba,,,CA-MB,,2020-11-06,-0.015844711067538132,-0.003064431761782266,-0.0652792558717935,-0.03248151468981548,-0.02094042001454707,0.0053513910299441145
848,826868,CA,Canada,Manitoba,,,CA-MB,,2020-11-07,-0.016377769808007727,-0.0005378169230266978,-0.07835923342908006,-0.03184453143294359,-0.008805857521990491,0.0043250817727238725
849,826869,CA,Canada,Manitoba,,,CA-MB,,2020-11-08,-0.03293959240903112,-0.015527326790058632,-0.07786470697583334,-0.03658354885618303,-0.021186339386566902,0.004522134278213718
850,826870,CA,Canada,Manitoba,,,CA-MB,,2020-11-09,-0.014038353428781732,-0.009471120958800424,-0.08135793782329004,-0.01596034916743793,-0.01650384142887588,0.00437567727130087
851,826871,CA,Canada,Manitoba,,,CA-MB,,2020-11-10,-0.007503477569353159,0.014813974638818653,-0.07915670824597183,-0.02228790767539269,-0.018982751491218957,0.0038631373382157224
852,826872,CA,Canada,Manitoba,,,CA-MB,,2020-11-11,-0.00788897962288311,-0.006156051395316763,-0.08384802096644223,-0.019672938887630616,-0.02508684838275093,0.007108591464139266
853,826873,CA,Canada,Manitoba,,,CA-MB,,2020-11-12,-0.04178410046752474,-0.018915119251803822,-0.061074559329465865,-0.02790833275453607,-0.01951632436292808,0.00622054233777764
854,826874,CA,Canada,Manitoba,,,CA-MB,,2020-11-13,-0.03282950964775597,-0.012109266976429665,-0.05442966378255315,-0.03190062307410141,-0.023492654361849896,0.006833659725446277
855,826875,CA,Canada,Manitoba,,,CA-MB,,2020-11-14,-0.035406734929156365,-0.016330963552349167,-0.03401293734978185,-0.03592779402173931,-0.019630678370805024,0.006162115292705224
856,826876,CA,Canada,Manitoba,,,CA-MB,,2020-11-15,-0.05572314259054562,-0.03546911650340217,-0.09974229186670337,-0.042598956729936154,-0.03414818759947174,0.00671825422123006
857,826877,CA,Canada,Manitoba,,,CA-MB,,2020-11-16,-0.025016778370731095,-0.0140471906193743,-0.04721327636930837,-0.015172712610676473,-0.020130712539505647,0.005430383164062637
858,826878,CA,Canada,Manitoba,,,CA-MB,,2020-11-17,-0.029863292281551684,-0.012279085325176221,-0.04492952275149759,-0.027300310082458583,-0.021392825926414807,0.005341578143526839
859,826879,CA,Canada,Manitoba,,,CA-MB,,2020-11-18,-0.02973911343575843,-0.011719106879126154,-0.02591991061736424,-0.018585667735034065,-0.016830849715373953,0.005164040251331543
860,826880,CA,Canada,Manitoba,,,CA-MB,,2020-11-19,-0.024417750383558534,-2.015006033887363e-05,-0.03729997970987681,-0.022161082320153697,-0.014038407467033581,0.005252797144695286
861,826881,CA,Canada,Manitoba,,,CA-MB,,2020-11-20,-0.03800878209504573,-0.019251345712348787,-0.052787864615755804,-0.029961318231394182,-0.024693729330519266,0.007447399528304652
862,826882,CA,Canada,Manitoba,,,CA-MB,,2020-11-21,-0.046958254991795456,-0.02850049855094482,-0.06426378427077878,-0.038922642141390525,-0.021136784344910616,0.007222065094733226
863,826883,CA,Canada,Manitoba,,,CA-MB,,2020-11-22,-0.061430172400506036,-0.04470633342628695,-0.08655223640163064,-0.036815005156970136,-0.03583119770713004,0.007154218834624897
864,826884,CA,Canada,Manitoba,,,CA-MB,,2020-11-23,-0.033002539552860984,-0.02215628312157562,-0.03732785350882348,-0.017337750750426442,-0.018075122661830447,0.0058647762273534194
865,826885,CA,Canada,Manitoba,,,CA-MB,,2020-11-24,-0.03462429983552545,-0.01940008840685836,-0.022557133983429196,-0.019386981195948238,-0.019226367275441955,0.006032611976953088
866,826886,CA,Canada,Manitoba,,,CA-MB,,2020-11-25,-0.03226312963622852,-0.01634766744477724,-0.043055068323766495,-0.024021633232815386,-0.016802706737294476,0.005243097662910294
867,826887,CA,Canada,Manitoba,,,CA-MB,,2020-11-26,-0.0331243022706394,-0.011954352774358313,-0.02212793103074871,-0.024328612276294136,-0.01493275065993726,0.005509387843766396
868,826888,CA,Canada,Manitoba,,,CA-MB,,2020-11-27,-0.03122617627285633,-0.016716439022545722,-0.03695150847090052,-0.031919015754180914,-0.021483257442024187,0.005943723201281474
869,826889,CA,Canada,Manitoba,,,CA-MB,,2020-11-28,-0.03258376167331755,-0.01895166606717362,-0.02717526173718039,-0.030914719354721704,-0.016038682035173245,0.0052724114465838075
870,826890,CA,Canada,Manitoba,,,CA-MB,,2020-11-29,-0.05443338472075503,-0.03733925661472867,-0.11214660263702976,-0.036794331694878724,-0.03253729039084787,0.006004544611751426
871,826891,CA,Canada,Manitoba,,,CA-MB,,2020-11-30,-0.026523516248692935,-0.01895166606717362,-0.0424538257093839,-0.016301518958055313,-0.017247949231024455,0.005252797144695286
872,826892,CA,Canada,Manitoba,,,CA-MB,,2020-12-01,-0.028693287735812582,-0.013241641904472922,-0.016438890734978253,-0.018836793842513425,-0.01549827572599189,0.005065691706769973
