,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
682124,CA,Canada,Manitoba,,,CA-MB,,2020-05-30,-20.0,2.0,125.0,-32.0,-10.0,4.0
682125,CA,Canada,Manitoba,,,CA-MB,,2020-05-31,-18.0,0.0,160.0,-37.0,-12.0,1.0
682126,CA,Canada,Manitoba,,,CA-MB,,2020-06-01,-7.0,8.0,101.0,-44.0,-34.0,10.0
682127,CA,Canada,Manitoba,,,CA-MB,,2020-06-02,-10.0,11.0,114.0,-41.0,-33.0,11.0
682128,CA,Canada,Manitoba,,,CA-MB,,2020-06-03,-8.0,9.0,110.0,-42.0,-32.0,11.0
682129,CA,Canada,Manitoba,,,CA-MB,,2020-06-04,-5.0,17.0,110.0,-42.0,-31.0,11.0
682130,CA,Canada,Manitoba,,,CA-MB,,2020-06-05,-11.0,6.0,99.0,-42.0,-33.0,10.0
682131,CA,Canada,Manitoba,,,CA-MB,,2020-06-06,-20.0,-3.0,83.0,-42.0,-11.0,5.0
682132,CA,Canada,Manitoba,,,CA-MB,,2020-06-07,-19.0,-4.0,69.0,-45.0,-14.0,3.0
682133,CA,Canada,Manitoba,,,CA-MB,,2020-06-08,-8.0,4.0,82.0,-47.0,-32.0,11.0
682134,CA,Canada,Manitoba,,,CA-MB,,2020-06-09,-11.0,5.0,48.0,-47.0,-32.0,12.0
682135,CA,Canada,Manitoba,,,CA-MB,,2020-06-10,-4.0,9.0,84.0,-42.0,-31.0,11.0
682136,CA,Canada,Manitoba,,,CA-MB,,2020-06-11,-3.0,15.0,107.0,-41.0,-30.0,10.0
682137,CA,Canada,Manitoba,,,CA-MB,,2020-06-12,-7.0,9.0,139.0,-40.0,-32.0,8.0
682138,CA,Canada,Manitoba,,,CA-MB,,2020-06-13,-13.0,3.0,168.0,-28.0,-6.0,2.0
682139,CA,Canada,Manitoba,,,CA-MB,,2020-06-14,-11.0,0.0,175.0,-36.0,-10.0,0.0
682140,CA,Canada,Manitoba,,,CA-MB,,2020-06-15,-2.0,9.0,119.0,-42.0,-32.0,9.0
682141,CA,Canada,Manitoba,,,CA-MB,,2020-06-16,-5.0,11.0,130.0,-40.0,-31.0,10.0
682142,CA,Canada,Manitoba,,,CA-MB,,2020-06-17,-5.0,8.0,78.0,-43.0,-32.0,11.0
682143,CA,Canada,Manitoba,,,CA-MB,,2020-06-18,-2.0,15.0,80.0,-42.0,-30.0,10.0
682144,CA,Canada,Manitoba,,,CA-MB,,2020-06-19,-3.0,12.0,130.0,-40.0,-32.0,6.0
682145,CA,Canada,Manitoba,,,CA-MB,,2020-06-20,-13.0,4.0,84.0,-34.0,-5.0,4.0
682146,CA,Canada,Manitoba,,,CA-MB,,2020-06-21,-6.0,3.0,114.0,-37.0,-6.0,-1.0
682147,CA,Canada,Manitoba,,,CA-MB,,2020-06-22,-1.0,5.0,124.0,-40.0,-33.0,9.0
682148,CA,Canada,Manitoba,,,CA-MB,,2020-06-23,-2.0,9.0,141.0,-39.0,-32.0,9.0
682149,CA,Canada,Manitoba,,,CA-MB,,2020-06-24,1.0,13.0,177.0,-37.0,-31.0,8.0
682150,CA,Canada,Manitoba,,,CA-MB,,2020-06-25,0.0,16.0,120.0,-39.0,-30.0,9.0
682151,CA,Canada,Manitoba,,,CA-MB,,2020-06-26,-3.0,14.0,168.0,-37.0,-31.0,6.0
682152,CA,Canada,Manitoba,,,CA-MB,,2020-06-27,-12.0,3.0,189.0,-30.0,-8.0,1.0
682153,CA,Canada,Manitoba,,,CA-MB,,2020-06-28,-9.0,0.0,190.0,-38.0,-9.0,-1.0
682154,CA,Canada,Manitoba,,,CA-MB,,2020-06-29,5.0,14.0,146.0,-39.0,-34.0,8.0
682155,CA,Canada,Manitoba,,,CA-MB,,2020-06-30,12.0,36.0,164.0,-37.0,-33.0,7.0
682156,CA,Canada,Manitoba,,,CA-MB,,2020-07-01,-38.0,-37.0,309.0,-58.0,-71.0,16.0
682157,CA,Canada,Manitoba,,,CA-MB,,2020-07-02,7.0,33.0,185.0,-40.0,-38.0,8.0
682158,CA,Canada,Manitoba,,,CA-MB,,2020-07-03,-3.0,14.0,174.0,-43.0,-41.0,8.0
682159,CA,Canada,Manitoba,,,CA-MB,,2020-07-04,-14.0,0.0,128.0,-34.0,-7.0,3.0
682160,CA,Canada,Manitoba,,,CA-MB,,2020-07-05,-10.0,-3.0,153.0,-34.0,-11.0,-1.0
682161,CA,Canada,Manitoba,,,CA-MB,,2020-07-06,3.0,11.0,173.0,-37.0,-35.0,8.0
682162,CA,Canada,Manitoba,,,CA-MB,,2020-07-07,1.0,15.0,189.0,-35.0,-35.0,8.0
682163,CA,Canada,Manitoba,,,CA-MB,,2020-07-08,5.0,15.0,156.0,-35.0,-33.0,8.0
682164,CA,Canada,Manitoba,,,CA-MB,,2020-07-09,6.0,21.0,159.0,-37.0,-32.0,7.0
682165,CA,Canada,Manitoba,,,CA-MB,,2020-07-10,-3.0,10.0,175.0,-35.0,-34.0,6.0
682166,CA,Canada,Manitoba,,,CA-MB,,2020-07-11,-9.0,4.0,189.0,-26.0,-6.0,0.0
682167,CA,Canada,Manitoba,,,CA-MB,,2020-07-12,-6.0,0.0,216.0,-30.0,-10.0,-3.0
682168,CA,Canada,Manitoba,,,CA-MB,,2020-07-13,-3.0,2.0,82.0,-42.0,-36.0,10.0
682169,CA,Canada,Manitoba,,,CA-MB,,2020-07-14,1.0,13.0,173.0,-37.0,-34.0,8.0
682170,CA,Canada,Manitoba,,,CA-MB,,2020-07-15,3.0,11.0,158.0,-38.0,-33.0,8.0
682171,CA,Canada,Manitoba,,,CA-MB,,2020-07-16,5.0,21.0,185.0,-38.0,-32.0,7.0
682172,CA,Canada,Manitoba,,,CA-MB,,2020-07-17,-7.0,5.0,123.0,-41.0,-35.0,7.0
682173,CA,Canada,Manitoba,,,CA-MB,,2020-07-18,-10.0,4.0,136.0,-30.0,-7.0,1.0
682174,CA,Canada,Manitoba,,,CA-MB,,2020-07-19,-2.0,3.0,199.0,-29.0,-10.0,-2.0
682175,CA,Canada,Manitoba,,,CA-MB,,2020-07-20,3.0,10.0,160.0,-38.0,-35.0,8.0
682176,CA,Canada,Manitoba,,,CA-MB,,2020-07-21,1.0,13.0,170.0,-38.0,-34.0,8.0
682177,CA,Canada,Manitoba,,,CA-MB,,2020-07-22,2.0,10.0,186.0,-38.0,-33.0,7.0
682178,CA,Canada,Manitoba,,,CA-MB,,2020-07-23,1.0,15.0,156.0,-40.0,-32.0,8.0
682179,CA,Canada,Manitoba,,,CA-MB,,2020-07-24,-7.0,8.0,144.0,-42.0,-34.0,7.0
682180,CA,Canada,Manitoba,,,CA-MB,,2020-07-25,-13.0,1.0,167.0,-30.0,-7.0,1.0
682181,CA,Canada,Manitoba,,,CA-MB,,2020-07-26,-6.0,1.0,219.0,-31.0,-9.0,-3.0
682182,CA,Canada,Manitoba,,,CA-MB,,2020-07-27,1.0,9.0,169.0,-39.0,-36.0,8.0
682183,CA,Canada,Manitoba,,,CA-MB,,2020-07-28,-2.0,11.0,192.0,-39.0,-35.0,8.0
682184,CA,Canada,Manitoba,,,CA-MB,,2020-07-29,4.0,15.0,179.0,-39.0,-35.0,7.0
682185,CA,Canada,Manitoba,,,CA-MB,,2020-07-30,6.0,22.0,189.0,-40.0,-35.0,7.0
682186,CA,Canada,Manitoba,,,CA-MB,,2020-07-31,-2.0,15.0,156.0,-40.0,-37.0,6.0
682187,CA,Canada,Manitoba,,,CA-MB,,2020-08-01,-12.0,1.0,202.0,-32.0,-11.0,-1.0
682188,CA,Canada,Manitoba,,,CA-MB,,2020-08-02,-7.0,0.0,292.0,-38.0,-14.0,-3.0
682189,CA,Canada,Manitoba,,,CA-MB,,2020-08-03,-20.0,-20.0,,-59.0,-73.0,12.0
682190,CA,Canada,Manitoba,,,CA-MB,,2020-08-04,0.0,17.0,179.0,-41.0,-37.0,8.0
682191,CA,Canada,Manitoba,,,CA-MB,,2020-08-05,4.0,16.0,172.0,-41.0,-35.0,7.0
682192,CA,Canada,Manitoba,,,CA-MB,,2020-08-06,4.0,21.0,190.0,-41.0,-34.0,7.0
682193,CA,Canada,Manitoba,,,CA-MB,,2020-08-07,-7.0,6.0,151.0,-43.0,-36.0,6.0
682194,CA,Canada,Manitoba,,,CA-MB,,2020-08-08,-12.0,0.0,193.0,-33.0,-7.0,0.0
682195,CA,Canada,Manitoba,,,CA-MB,,2020-08-09,-10.0,-3.0,141.0,-35.0,-13.0,-1.0
682196,CA,Canada,Manitoba,,,CA-MB,,2020-08-10,-1.0,7.0,157.0,-40.0,-35.0,7.0
682197,CA,Canada,Manitoba,,,CA-MB,,2020-08-11,-4.0,10.0,195.0,-43.0,-34.0,8.0
682198,CA,Canada,Manitoba,,,CA-MB,,2020-08-12,-3.0,8.0,174.0,-43.0,-34.0,7.0
682199,CA,Canada,Manitoba,,,CA-MB,,2020-08-13,-5.0,10.0,102.0,-47.0,-34.0,9.0
682200,CA,Canada,Manitoba,,,CA-MB,,2020-08-14,-13.0,0.0,71.0,-49.0,-36.0,9.0
682201,CA,Canada,Manitoba,,,CA-MB,,2020-08-15,-14.0,1.0,154.0,-35.0,-7.0,1.0
682202,CA,Canada,Manitoba,,,CA-MB,,2020-08-16,-10.0,-3.0,200.0,-37.0,-10.0,-2.0
682203,CA,Canada,Manitoba,,,CA-MB,,2020-08-17,-4.0,5.0,,-44.0,-35.0,7.0
682204,CA,Canada,Manitoba,,,CA-MB,,2020-08-18,-7.0,7.0,,-45.0,-34.0,8.0
682205,CA,Canada,Manitoba,,,CA-MB,,2020-08-19,-6.0,6.0,,-45.0,-34.0,7.0
682206,CA,Canada,Manitoba,,,CA-MB,,2020-08-20,2.0,18.0,,-43.0,-32.0,7.0
682207,CA,Canada,Manitoba,,,CA-MB,,2020-08-21,-10.0,6.0,,-44.0,-34.0,6.0
682208,CA,Canada,Manitoba,,,CA-MB,,2020-08-22,-17.0,-2.0,,-37.0,-6.0,2.0
682209,CA,Canada,Manitoba,,,CA-MB,,2020-08-23,-13.0,-3.0,,-36.0,-10.0,-2.0
682210,CA,Canada,Manitoba,,,CA-MB,,2020-08-24,-5.0,4.0,,-44.0,-34.0,7.0
682211,CA,Canada,Manitoba,,,CA-MB,,2020-08-25,-7.0,7.0,,-43.0,-33.0,8.0
682212,CA,Canada,Manitoba,,,CA-MB,,2020-08-26,-5.0,5.0,,-42.0,-32.0,7.0
682213,CA,Canada,Manitoba,,,CA-MB,,2020-08-27,1.0,17.0,,-41.0,-31.0,7.0
682214,CA,Canada,Manitoba,,,CA-MB,,2020-08-28,-7.0,7.0,,-43.0,-33.0,6.0
682215,CA,Canada,Manitoba,,,CA-MB,,2020-08-29,-14.0,-1.0,,-33.0,-5.0,0.0
682216,CA,Canada,Manitoba,,,CA-MB,,2020-08-30,-20.0,-10.0,,-45.0,-13.0,1.0
682217,CA,Canada,Manitoba,,,CA-MB,,2020-08-31,0.0,5.0,,-42.0,-33.0,7.0
682218,CA,Canada,Manitoba,,,CA-MB,,2020-09-01,-2.0,8.0,,-41.0,-33.0,8.0
682219,CA,Canada,Manitoba,,,CA-MB,,2020-09-02,-4.0,1.0,,-43.0,-32.0,8.0
682220,CA,Canada,Manitoba,,,CA-MB,,2020-09-03,2.0,11.0,,-40.0,-30.0,7.0
682221,CA,Canada,Manitoba,,,CA-MB,,2020-09-04,-2.0,6.0,,-40.0,-32.0,5.0
682222,CA,Canada,Manitoba,,,CA-MB,,2020-09-05,-12.0,-2.0,,-33.0,-8.0,0.0
682223,CA,Canada,Manitoba,,,CA-MB,,2020-09-06,-5.0,1.0,,-38.0,-13.0,-1.0
682224,CA,Canada,Manitoba,,,CA-MB,,2020-09-07,-44.0,-50.0,,-66.0,-77.0,18.0
682225,CA,Canada,Manitoba,,,CA-MB,,2020-09-08,2.0,21.0,,-39.0,-33.0,7.0
682226,CA,Canada,Manitoba,,,CA-MB,,2020-09-09,-4.0,5.0,,-40.0,-31.0,7.0
682227,CA,Canada,Manitoba,,,CA-MB,,2020-09-10,-2.0,8.0,,-38.0,-29.0,6.0
682228,CA,Canada,Manitoba,,,CA-MB,,2020-09-11,-8.0,2.0,98.0,-38.0,-30.0,5.0
682229,CA,Canada,Manitoba,,,CA-MB,,2020-09-12,-10.0,-2.0,125.0,-30.0,-5.0,1.0
682230,CA,Canada,Manitoba,,,CA-MB,,2020-09-13,-9.0,0.0,100.0,-35.0,-10.0,0.0
682231,CA,Canada,Manitoba,,,CA-MB,,2020-09-14,-4.0,-3.0,70.0,-41.0,-28.0,7.0
682232,CA,Canada,Manitoba,,,CA-MB,,2020-09-15,-6.0,2.0,79.0,-40.0,-28.0,7.0
682233,CA,Canada,Manitoba,,,CA-MB,,2020-09-16,-6.0,-2.0,64.0,-40.0,-28.0,7.0
682234,CA,Canada,Manitoba,,,CA-MB,,2020-09-17,-5.0,3.0,71.0,-42.0,-26.0,7.0
682235,CA,Canada,Manitoba,,,CA-MB,,2020-09-18,-5.0,2.0,66.0,-41.0,-27.0,6.0
682236,CA,Canada,Manitoba,,,CA-MB,,2020-09-19,-9.0,-2.0,127.0,-34.0,-3.0,1.0
682237,CA,Canada,Manitoba,,,CA-MB,,2020-09-20,-8.0,-2.0,115.0,-38.0,-9.0,0.0
682238,CA,Canada,Manitoba,,,CA-MB,,2020-09-21,-7.0,-2.0,65.0,-44.0,-29.0,8.0
682239,CA,Canada,Manitoba,,,CA-MB,,2020-09-22,-9.0,1.0,129.0,-42.0,-28.0,7.0
682240,CA,Canada,Manitoba,,,CA-MB,,2020-09-23,-12.0,-1.0,39.0,-45.0,-26.0,8.0
682241,CA,Canada,Manitoba,,,CA-MB,,2020-09-24,-8.0,3.0,77.0,-44.0,-24.0,7.0
682242,CA,Canada,Manitoba,,,CA-MB,,2020-09-25,-11.0,0.0,90.0,-44.0,-25.0,6.0
682243,CA,Canada,Manitoba,,,CA-MB,,2020-09-26,-12.0,0.0,94.0,-41.0,-3.0,2.0
682244,CA,Canada,Manitoba,,,CA-MB,,2020-09-27,-15.0,-2.0,46.0,-45.0,-10.0,2.0
682245,CA,Canada,Manitoba,,,CA-MB,,2020-09-28,-10.0,-2.0,32.0,-47.0,-26.0,8.0
682246,CA,Canada,Manitoba,,,CA-MB,,2020-09-29,-11.0,2.0,72.0,-46.0,-26.0,8.0
682247,CA,Canada,Manitoba,,,CA-MB,,2020-09-30,-12.0,0.0,9.0,-47.0,-27.0,8.0
682248,CA,Canada,Manitoba,,,CA-MB,,2020-10-01,-9.0,6.0,31.0,-47.0,-24.0,8.0
682249,CA,Canada,Manitoba,,,CA-MB,,2020-10-02,-14.0,-2.0,24.0,-44.0,-25.0,8.0
682250,CA,Canada,Manitoba,,,CA-MB,,2020-10-03,-14.0,-2.0,49.0,-41.0,-5.0,4.0
682251,CA,Canada,Manitoba,,,CA-MB,,2020-10-04,-15.0,-3.0,52.0,-45.0,-12.0,3.0
682252,CA,Canada,Manitoba,,,CA-MB,,2020-10-05,-11.0,-3.0,42.0,-43.0,-26.0,8.0
682253,CA,Canada,Manitoba,,,CA-MB,,2020-10-06,-14.0,2.0,42.0,-45.0,-27.0,8.0
682254,CA,Canada,Manitoba,,,CA-MB,,2020-10-07,-13.0,0.0,37.0,-45.0,-25.0,8.0
682255,CA,Canada,Manitoba,,,CA-MB,,2020-10-08,-10.0,7.0,45.0,-45.0,-23.0,8.0
682256,CA,Canada,Manitoba,,,CA-MB,,2020-10-09,-13.0,6.0,32.0,-45.0,-26.0,8.0
682257,CA,Canada,Manitoba,,,CA-MB,,2020-10-10,-18.0,5.0,43.0,-41.0,-7.0,4.0
682258,CA,Canada,Manitoba,,,CA-MB,,2020-10-11,-28.0,-4.0,29.0,-49.0,-13.0,2.0
682259,CA,Canada,Manitoba,,,CA-MB,,2020-10-12,-44.0,-38.0,95.0,-67.0,-76.0,20.0
682260,CA,Canada,Manitoba,,,CA-MB,,2020-10-13,-17.0,-3.0,26.0,-44.0,-27.0,9.0
682261,CA,Canada,Manitoba,,,CA-MB,,2020-10-14,-16.0,-4.0,10.0,-46.0,-25.0,10.0
682262,CA,Canada,Manitoba,,,CA-MB,,2020-10-15,-12.0,2.0,12.0,-46.0,-23.0,10.0
682263,CA,Canada,Manitoba,,,CA-MB,,2020-10-16,-16.0,-3.0,-6.0,-48.0,-25.0,10.0
682264,CA,Canada,Manitoba,,,CA-MB,,2020-10-17,-17.0,-4.0,3.0,-44.0,-5.0,7.0
682265,CA,Canada,Manitoba,,,CA-MB,,2020-10-18,-22.0,-9.0,-7.0,-50.0,-13.0,6.0
685074,CA,Canada,New Brunswick,,,CA-NB,,2020-02-15,-3.0,-7.0,-13.0,11.0,-3.0,1.0
685075,CA,Canada,New Brunswick,,,CA-NB,,2020-02-16,29.0,22.0,121.0,15.0,5.0,-4.0
685076,CA,Canada,New Brunswick,,,CA-NB,,2020-02-17,-35.0,-50.0,83.0,-24.0,-64.0,14.0
685077,CA,Canada,New Brunswick,,,CA-NB,,2020-02-18,2.0,12.0,-12.0,-1.0,1.0,0.0
685078,CA,Canada,New Brunswick,,,CA-NB,,2020-02-19,-4.0,-5.0,-8.0,6.0,-1.0,1.0
685079,CA,Canada,New Brunswick,,,CA-NB,,2020-02-20,4.0,1.0,-12.0,2.0,0.0,1.0
685080,CA,Canada,New Brunswick,,,CA-NB,,2020-02-21,1.0,-4.0,-17.0,2.0,0.0,1.0
685081,CA,Canada,New Brunswick,,,CA-NB,,2020-02-22,3.0,0.0,14.0,12.0,0.0,0.0
685082,CA,Canada,New Brunswick,,,CA-NB,,2020-02-23,28.0,13.0,139.0,22.0,9.0,-4.0
685083,CA,Canada,New Brunswick,,,CA-NB,,2020-02-24,3.0,-2.0,9.0,3.0,2.0,0.0
685084,CA,Canada,New Brunswick,,,CA-NB,,2020-02-25,3.0,2.0,4.0,7.0,2.0,0.0
685085,CA,Canada,New Brunswick,,,CA-NB,,2020-02-26,8.0,10.0,11.0,12.0,1.0,-1.0
685086,CA,Canada,New Brunswick,,,CA-NB,,2020-02-27,-24.0,-10.0,-38.0,-20.0,-16.0,11.0
685087,CA,Canada,New Brunswick,,,CA-NB,,2020-02-28,-3.0,-5.0,-17.0,8.0,-5.0,3.0
685088,CA,Canada,New Brunswick,,,CA-NB,,2020-02-29,0.0,-1.0,6.0,22.0,1.0,-1.0
685089,CA,Canada,New Brunswick,,,CA-NB,,2020-03-01,14.0,9.0,55.0,17.0,6.0,-2.0
685090,CA,Canada,New Brunswick,,,CA-NB,,2020-03-02,6.0,-2.0,15.0,1.0,-17.0,2.0
685091,CA,Canada,New Brunswick,,,CA-NB,,2020-03-03,7.0,-1.0,12.0,0.0,-16.0,2.0
685092,CA,Canada,New Brunswick,,,CA-NB,,2020-03-04,1.0,-6.0,-20.0,-2.0,-18.0,4.0
685093,CA,Canada,New Brunswick,,,CA-NB,,2020-03-05,8.0,0.0,4.0,-1.0,-17.0,3.0
685094,CA,Canada,New Brunswick,,,CA-NB,,2020-03-06,3.0,-4.0,6.0,1.0,-17.0,3.0
685095,CA,Canada,New Brunswick,,,CA-NB,,2020-03-07,0.0,-7.0,-19.0,8.0,-2.0,0.0
685096,CA,Canada,New Brunswick,,,CA-NB,,2020-03-08,25.0,14.0,92.0,17.0,6.0,-3.0
685097,CA,Canada,New Brunswick,,,CA-NB,,2020-03-09,2.0,0.0,-8.0,0.0,1.0,1.0
685098,CA,Canada,New Brunswick,,,CA-NB,,2020-03-10,-12.0,-9.0,-14.0,-9.0,-10.0,6.0
685099,CA,Canada,New Brunswick,,,CA-NB,,2020-03-11,4.0,3.0,-2.0,0.0,0.0,1.0
685100,CA,Canada,New Brunswick,,,CA-NB,,2020-03-12,11.0,20.0,16.0,1.0,0.0,0.0
685101,CA,Canada,New Brunswick,,,CA-NB,,2020-03-13,-8.0,28.0,-31.0,-12.0,-5.0,6.0
685102,CA,Canada,New Brunswick,,,CA-NB,,2020-03-14,-14.0,12.0,-21.0,-5.0,-3.0,4.0
685103,CA,Canada,New Brunswick,,,CA-NB,,2020-03-15,2.0,18.0,92.0,0.0,1.0,1.0
685104,CA,Canada,New Brunswick,,,CA-NB,,2020-03-16,-6.0,17.0,-2.0,-18.0,-21.0,8.0
685105,CA,Canada,New Brunswick,,,CA-NB,,2020-03-17,-27.0,6.0,-14.0,-26.0,-34.0,12.0
685106,CA,Canada,New Brunswick,,,CA-NB,,2020-03-18,-32.0,-1.0,13.0,-30.0,-40.0,14.0
685107,CA,Canada,New Brunswick,,,CA-NB,,2020-03-19,-31.0,5.0,13.0,-34.0,-43.0,16.0
685108,CA,Canada,New Brunswick,,,CA-NB,,2020-03-20,-48.0,-14.0,-36.0,-44.0,-48.0,21.0
685109,CA,Canada,New Brunswick,,,CA-NB,,2020-03-21,-55.0,-27.0,0.0,-38.0,-36.0,13.0
685110,CA,Canada,New Brunswick,,,CA-NB,,2020-03-22,-47.0,-22.0,48.0,-39.0,-31.0,7.0
685111,CA,Canada,New Brunswick,,,CA-NB,,2020-03-23,-47.0,-26.0,-4.0,-52.0,-51.0,18.0
685112,CA,Canada,New Brunswick,,,CA-NB,,2020-03-24,-54.0,-29.0,-35.0,-54.0,-55.0,21.0
685113,CA,Canada,New Brunswick,,,CA-NB,,2020-03-25,-48.0,-21.0,10.0,-50.0,-54.0,19.0
685114,CA,Canada,New Brunswick,,,CA-NB,,2020-03-26,-49.0,-20.0,-12.0,-54.0,-55.0,21.0
685115,CA,Canada,New Brunswick,,,CA-NB,,2020-03-27,-52.0,-22.0,-38.0,-60.0,-55.0,24.0
685116,CA,Canada,New Brunswick,,,CA-NB,,2020-03-28,-54.0,-30.0,21.0,-41.0,-40.0,13.0
685117,CA,Canada,New Brunswick,,,CA-NB,,2020-03-29,-42.0,-20.0,101.0,-47.0,-35.0,8.0
685118,CA,Canada,New Brunswick,,,CA-NB,,2020-03-30,-49.0,-31.0,-24.0,-58.0,-55.0,20.0
685119,CA,Canada,New Brunswick,,,CA-NB,,2020-03-31,-50.0,-27.0,-23.0,-60.0,-56.0,20.0
685120,CA,Canada,New Brunswick,,,CA-NB,,2020-04-01,-52.0,-29.0,-42.0,-61.0,-57.0,22.0
685121,CA,Canada,New Brunswick,,,CA-NB,,2020-04-02,-51.0,-28.0,-43.0,-61.0,-57.0,23.0
685122,CA,Canada,New Brunswick,,,CA-NB,,2020-04-03,-50.0,-23.0,-42.0,-60.0,-56.0,25.0
685123,CA,Canada,New Brunswick,,,CA-NB,,2020-04-04,-54.0,-32.0,-27.0,-55.0,-42.0,15.0
685124,CA,Canada,New Brunswick,,,CA-NB,,2020-04-05,-43.0,-23.0,78.0,-53.0,-37.0,8.0
685125,CA,Canada,New Brunswick,,,CA-NB,,2020-04-06,-44.0,-30.0,-3.0,-58.0,-56.0,20.0
685126,CA,Canada,New Brunswick,,,CA-NB,,2020-04-07,-46.0,-24.0,-12.0,-57.0,-57.0,20.0
685127,CA,Canada,New Brunswick,,,CA-NB,,2020-04-08,-42.0,-16.0,-7.0,-54.0,-57.0,20.0
685128,CA,Canada,New Brunswick,,,CA-NB,,2020-04-09,-30.0,4.0,-16.0,-54.0,-57.0,20.0
685129,CA,Canada,New Brunswick,,,CA-NB,,2020-04-10,-85.0,-79.0,-62.0,-81.0,-83.0,35.0
685130,CA,Canada,New Brunswick,,,CA-NB,,2020-04-11,-48.0,-15.0,-40.0,-57.0,-41.0,15.0
685131,CA,Canada,New Brunswick,,,CA-NB,,2020-04-12,-68.0,-64.0,70.0,-54.0,-45.0,10.0
685132,CA,Canada,New Brunswick,,,CA-NB,,2020-04-13,-49.0,-36.0,-39.0,-66.0,-64.0,23.0
685133,CA,Canada,New Brunswick,,,CA-NB,,2020-04-14,-40.0,-21.0,15.0,-52.0,-56.0,20.0
685134,CA,Canada,New Brunswick,,,CA-NB,,2020-04-15,-38.0,-19.0,-1.0,-55.0,-56.0,20.0
685135,CA,Canada,New Brunswick,,,CA-NB,,2020-04-16,-39.0,-21.0,-10.0,-54.0,-56.0,22.0
685136,CA,Canada,New Brunswick,,,CA-NB,,2020-04-17,-43.0,-24.0,-24.0,-59.0,-55.0,24.0
685137,CA,Canada,New Brunswick,,,CA-NB,,2020-04-18,-47.0,-30.0,-9.0,,-37.0,13.0
685138,CA,Canada,New Brunswick,,,CA-NB,,2020-04-19,-34.0,-19.0,107.0,-43.0,-33.0,7.0
685139,CA,Canada,New Brunswick,,,CA-NB,,2020-04-20,-34.0,-25.0,1.0,-53.0,-53.0,19.0
685140,CA,Canada,New Brunswick,,,CA-NB,,2020-04-21,-34.0,-19.0,18.0,-51.0,-54.0,19.0
685141,CA,Canada,New Brunswick,,,CA-NB,,2020-04-22,-42.0,-25.0,-29.0,-56.0,-55.0,21.0
685142,CA,Canada,New Brunswick,,,CA-NB,,2020-04-23,-39.0,-20.0,-14.0,-52.0,-54.0,21.0
685143,CA,Canada,New Brunswick,,,CA-NB,,2020-04-24,-40.0,-21.0,4.0,-51.0,-53.0,21.0
685144,CA,Canada,New Brunswick,,,CA-NB,,2020-04-25,-40.0,-24.0,35.0,,-34.0,10.0
685145,CA,Canada,New Brunswick,,,CA-NB,,2020-04-26,-24.0,-11.0,169.0,-39.0,-27.0,4.0
685146,CA,Canada,New Brunswick,,,CA-NB,,2020-04-27,-33.0,-25.0,-17.0,-56.0,-51.0,18.0
685147,CA,Canada,New Brunswick,,,CA-NB,,2020-04-28,-32.0,-16.0,-2.0,-50.0,-52.0,14.0
685148,CA,Canada,New Brunswick,,,CA-NB,,2020-04-29,-29.0,-16.0,50.0,-47.0,-52.0,17.0
685149,CA,Canada,New Brunswick,,,CA-NB,,2020-04-30,-28.0,-14.0,41.0,-45.0,-51.0,18.0
685150,CA,Canada,New Brunswick,,,CA-NB,,2020-05-01,-36.0,-20.0,-15.0,-54.0,-51.0,20.0
685151,CA,Canada,New Brunswick,,,CA-NB,,2020-05-02,-39.0,-24.0,8.0,,-33.0,11.0
685152,CA,Canada,New Brunswick,,,CA-NB,,2020-05-03,-19.0,-9.0,223.0,-29.0,-25.0,3.0
685153,CA,Canada,New Brunswick,,,CA-NB,,2020-05-04,-30.0,-22.0,-6.0,-53.0,-49.0,17.0
685154,CA,Canada,New Brunswick,,,CA-NB,,2020-05-05,-33.0,-19.0,-12.0,-55.0,-50.0,18.0
685155,CA,Canada,New Brunswick,,,CA-NB,,2020-05-06,-25.0,-10.0,76.0,-38.0,-48.0,15.0
685156,CA,Canada,New Brunswick,,,CA-NB,,2020-05-07,-28.0,-12.0,31.0,-43.0,-49.0,17.0
685157,CA,Canada,New Brunswick,,,CA-NB,,2020-05-08,-31.0,-11.0,18.0,-46.0,-47.0,18.0
685158,CA,Canada,New Brunswick,,,CA-NB,,2020-05-09,-43.0,-18.0,-45.0,-56.0,-31.0,13.0
685159,CA,Canada,New Brunswick,,,CA-NB,,2020-05-10,-14.0,7.0,72.0,-32.0,-17.0,4.0
685160,CA,Canada,New Brunswick,,,CA-NB,,2020-05-11,-21.0,-15.0,90.0,-39.0,-44.0,14.0
685161,CA,Canada,New Brunswick,,,CA-NB,,2020-05-12,-28.0,-15.0,-2.0,-48.0,-46.0,17.0
685162,CA,Canada,New Brunswick,,,CA-NB,,2020-05-13,-19.0,-7.0,59.0,-33.0,-45.0,15.0
685163,CA,Canada,New Brunswick,,,CA-NB,,2020-05-14,-17.0,-6.0,88.0,-32.0,-45.0,13.0
685164,CA,Canada,New Brunswick,,,CA-NB,,2020-05-15,-24.0,-9.0,89.0,-36.0,-46.0,15.0
